embedding_row,sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed,image_path
61,cocoashot_amaretto_0062,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0062.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2022_r04_c03.jpg,IMG_2022.jpg,16,168,33,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0062.jpg
62,cocoashot_amaretto_0063,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0063.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2029_r06_c04.jpg,IMG_2029.jpg,30,167,26,22,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0063.jpg
63,cocoashot_amaretto_0064,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0064.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2032_r02_c04.jpg,IMG_2032.jpg,50,185,28,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0064.jpg
64,cocoashot_amaretto_0065,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0065.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,174,22,20,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0065.jpg
65,cocoashot_amaretto_0066,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0066.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,147,50,42,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0066.jpg
66,cocoashot_amaretto_0067,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0067.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2028_r05_c02.jpg,IMG_2028.jpg,30,163,37,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0067.jpg
67,cocoashot_amaretto_0068,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0068.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2033_r06_c05.jpg,IMG_2033.jpg,50,155,30,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0068.jpg
68,cocoashot_amaretto_0069,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0069.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2021_r02_c01.jpg,IMG_2021.jpg,6,175,21,15,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0069.jpg
69,cocoashot_amaretto_0070,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0070.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,151,44,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0070.jpg
70,cocoashot_amaretto_0071,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0071.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2027_r01_c03.jpg,IMG_2027.jpg,30,173,25,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0071.jpg
71,cocoashot_amaretto_0072,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0072.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2033_r06_c01.jpg,IMG_2033.jpg,50,164,31,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0072.jpg
72,cocoashot_amaretto_0073,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0073.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,149,46,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0073.jpg
73,cocoashot_amaretto_0074,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0074.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2022_r01_c03.jpg,IMG_2022.jpg,16,180,22,14,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0074.jpg
74,cocoashot_amaretto_0075,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0075.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2027_r02_c03.jpg,IMG_2027.jpg,30,166,32,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0075.jpg
75,cocoashot_amaretto_0076,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0076.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2032_r10_c04.jpg,IMG_2032.jpg,50,166,31,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0076.jpg
76,cocoashot_amaretto_0077,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0077.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,147,47,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0077.jpg
77,cocoashot_amaretto_0078,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0078.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2025_r02_c03.jpg,IMG_2025.jpg,16,183,27,14,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0078.jpg
78,cocoashot_amaretto_0079,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0079.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2027_r06_c05.jpg,IMG_2027.jpg,30,174,33,30,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0079.jpg
79,cocoashot_amaretto_0080,data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0080.jpg,train,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2031_r07_c05.jpg,IMG_2031.jpg,50,165,40,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_amaretto/cocoashot_amaretto_0080.jpg
80,cocoashot_amaretto_0081,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0081.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,161,26,24,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0081.jpg
81,cocoashot_amaretto_0082,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0082.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2023_r04_c03.jpg,IMG_2023.jpg,16,168,30,36,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0082.jpg
82,cocoashot_amaretto_0083,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0083.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2030_r06_c05.jpg,IMG_2030.jpg,30,173,21,30,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0083.jpg
83,cocoashot_amaretto_0084,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0084.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2034_r08_c02.jpg,IMG_2034.jpg,50,148,45,42,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0084.jpg
84,cocoashot_amaretto_0085,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0085.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2020_r03_c02.jpg,IMG_2020.jpg,6,163,38,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0085.jpg
85,cocoashot_amaretto_0086,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0086.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2023_r03_c02.jpg,IMG_2023.jpg,16,176,27,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0086.jpg
86,cocoashot_amaretto_0087,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0087.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2030_r01_c05.jpg,IMG_2030.jpg,30,158,27,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0087.jpg
87,cocoashot_amaretto_0088,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0088.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2034_r05_c02.jpg,IMG_2034.jpg,50,167,29,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0088.jpg
88,cocoashot_amaretto_0089,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0089.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,158,35,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0089.jpg
89,cocoashot_amaretto_0090,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0090.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2023_r01_c04.jpg,IMG_2023.jpg,16,158,29,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0090.jpg
90,cocoashot_amaretto_0091,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0091.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2030_r02_c03.jpg,IMG_2030.jpg,30,179,30,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0091.jpg
91,cocoashot_amaretto_0092,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0092.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2034_r08_c02.jpg,IMG_2034.jpg,50,163,31,30,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0092.jpg
92,cocoashot_amaretto_0093,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0093.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2020_r01_c01.jpg,IMG_2020.jpg,6,178,35,14,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0093.jpg
93,cocoashot_amaretto_0094,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0094.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2023_r02_c04.jpg,IMG_2023.jpg,16,179,25,13,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0094.jpg
94,cocoashot_amaretto_0095,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0095.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2030_r06_c03.jpg,IMG_2030.jpg,30,152,47,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0095.jpg
95,cocoashot_amaretto_0096,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0096.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2034_r01_c02.jpg,IMG_2034.jpg,50,149,43,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0096.jpg
96,cocoashot_amaretto_0097,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0097.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,171,24,23,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0097.jpg
97,cocoashot_amaretto_0098,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0098.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2023_r04_c04.jpg,IMG_2023.jpg,16,174,27,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0098.jpg
98,cocoashot_amaretto_0099,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0099.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2030_r01_c05.jpg,IMG_2030.jpg,30,152,47,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0099.jpg
99,cocoashot_amaretto_0100,data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0100.jpg,validation,occupied,cocoashot_amaretto,Amaretto,IMG_1978_c006,IMG_1978.jpg,expanded_u2net,IMG_2034_r06_c03.jpg,IMG_2034.jpg,50,161,27,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/cocoashot_amaretto/cocoashot_amaretto_0100.jpg
100,cocoashot_bourbon_0001,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0001.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2019_r01_c01.jpg,IMG_2019.jpg,6,181,17,20,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0001.jpg
101,cocoashot_bourbon_0002,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0002.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2025_r03_c03.jpg,IMG_2025.jpg,16,177,23,17,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0002.jpg
102,cocoashot_bourbon_0003,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0003.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2028_r06_c05.jpg,IMG_2028.jpg,30,146,38,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0003.jpg
103,cocoashot_bourbon_0004,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0004.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2033_r09_c04.jpg,IMG_2033.jpg,50,181,21,16,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0004.jpg
104,cocoashot_bourbon_0005,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0005.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2021_r01_c02.jpg,IMG_2021.jpg,6,153,41,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0005.jpg
105,cocoashot_bourbon_0006,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0006.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2026_r04_c01.jpg,IMG_2026.jpg,16,161,35,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0006.jpg
106,cocoashot_bourbon_0007,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0007.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2028_r03_c04.jpg,IMG_2028.jpg,30,185,33,12,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0007.jpg
107,cocoashot_bourbon_0008,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0008.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2032_r05_c03.jpg,IMG_2032.jpg,50,172,31,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0008.jpg
108,cocoashot_bourbon_0009,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0009.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2021_r02_c01.jpg,IMG_2021.jpg,6,167,26,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0009.jpg
109,cocoashot_bourbon_0010,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0010.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,174,34,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0010.jpg
110,cocoashot_bourbon_0011,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0011.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2028_r03_c05.jpg,IMG_2028.jpg,30,176,28,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0011.jpg
111,cocoashot_bourbon_0012,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0012.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2032_r09_c01.jpg,IMG_2032.jpg,50,185,30,18,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0012.jpg
112,cocoashot_bourbon_0013,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0013.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2019_r03_c02.jpg,IMG_2019.jpg,6,148,52,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0013.jpg
113,cocoashot_bourbon_0014,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0014.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2022_r02_c03.jpg,IMG_2022.jpg,16,178,32,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0014.jpg
114,cocoashot_bourbon_0015,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0015.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2027_r01_c05.jpg,IMG_2027.jpg,30,160,30,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0015.jpg
115,cocoashot_bourbon_0016,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0016.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2033_r01_c02.jpg,IMG_2033.jpg,50,151,47,38,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0016.jpg
116,cocoashot_bourbon_0017,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0017.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,170,29,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0017.jpg
117,cocoashot_bourbon_0018,data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0018.jpg,train,occupied,cocoashot_bourbon,Bourbon,IMG_1984_c010,IMG_1984.jpg,expanded_u2net,IMG_2022_r01_c02.jpg,IMG_2022.jpg,16,179,21,16,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/cocoashot_bourbon/cocoashot_bourbon_0018.jpg
